track_name,track_id,track_number,duration_ms,album_type,artists,total_tracks,album_name,release_date,label,album_popularity,album_id,artist_id,artist_0,artist_1,artist_2,artist_3,artist_4,artist_5,artist_6,artist_7,artist_8,artist_9,artist_10,artist_11,duration_sec
Filter - Mixed,5LnGI37uPcHgMFepyLnwli,2,186293,album,,16,Space Age 1.0 Mixed By Dj Tiësto,1998-01-12 00:00:00 UTC,Black Hole Recordings,13,4xrdhQrWHwxKB1jaB3mr5Y,2o5jDhtHVPhrJdv3cEQ99Z,Jan Driver,,,,,,,,,,,,186.293
Of The Soul,1hXQvpZ6lMxGRKEfSstPbp,8,213258,album,,16,Blue Slide Park,2011-11-15 00:00:00 UTC,Rostrum Records,32,78Myt2pvWJ4XfVWiw498pQ,4LLpKhyESsyAXpc4laK94U,Mac Miller,,,,,,,,,,,,213.258
Head & Shoulders,4lo89yFu0yxkaKsFID6agP,15,91000,album,,17,Baby Schoolbus | Educational Songs & Nursery Rhymes,2018-02-16 00:00:00 UTC,Baby Walrus Entertainment,13,2OE7OatlQpvgwt71moel69,5q0OF8Ql4tW3OWFXftiUAO,Nursery Rhymes and Kids Songs,,,,,,,,,,,,91
Route 66,4841WM80ogmMd3Ud7PnW2C,35,226186,album,,43,Anthology Volume 1: The Witch Is Dead,2017-07-08 00:00:00 UTC,Fuel Records,1,6TMJj7jjr6mKl17sKAIqyR,5TtUi0QdWZ9McITIOceTfp,The Fifth Estate,,,,,,,,,,,,226.186
Je Me Jette À L'Eau,2g7LTnONKXaZjRoZbBQLMY,9,163800,album,,12,Une Place Pour Moi,2016-02-05 00:00:00 UTC,Universal Music Division Label Panthéon,52,2wghVdeCqQTaOavwTo3yWD,25eQCECJH4VTpBYV9jhpyE,Joyce Jonathan,,,,,,,,,,,,163.8
Zerotruecontent.Com,07VFCq9xlQ6L7qsTT60xCS,3,134000,single,,4,Spotlights,2023-11-24 00:00:00 UTC,BUSTER,9,119Yk7jZRV9C4lLA9MOBlq,1TnyxFTLKNEO9fA05nRvAn,Buster,,,,,,,,,,,,134
Love Me When Im Dead,4D0Xus2NgtyFbF3Ze5bd7u,3,179663,album,,7,Demons N Disguise,2023-06-09 00:00:00 UTC,2321456 Records DK,2,1R26x87210MERX4r5WBtMs,4WZod68D6kJlS2O51SJK5c,Lil Kid Kai,Royce XOXO,,,,,,,,,,,179.663
Kapitel 19.2 & Kapitel 20.1 - Adele Und Der Weltbeste Geheimclub,7HPhDaPkfcxdVtJQVXJlVl,25,185629,album,,47,Adele Und Der Weltbeste Geheimclub (Eine Warmherzige Geschichte Über Adeles Turbulentes Familenleben - Geschrieben Und Gelesen Von Bestsellerautorin Sabine Bohlmann),2021-03-10 00:00:00 UTC,Loewe Verlag,25,5LICGsxwiw6PWldLvUHC9N,5oCyRdPN5mmuvh69MF6Fqb,Sabine Bohlmann,Adele-Hörbücher,,,,,,,,,,,185.629
Dirty Lorentz Mittro,6JpJYxwkvuiFyZEoNVsgkZ,6,41093,album,,12,Jideblasko International,2003-04-04 00:00:00 UTC,LBS Productions,19,6AUK0wrQe1uqbvFBXVJvw7,6K6JhPFZbq6tq35IOH4WBg,Kaah,,,,,,,,,,,,41.093
Dream Chaser,7qtHyTKvTbGWcyfgqqcPi9,1,60117,single,,1,Dream Chaser,2023-11-30 00:00:00 UTC,6185594 Records DK,13,5eE6yTOj6ZcdpmkbKThiib,1xCoonNjlXImIVLvXYoPVu,Drakee,,,,,,,,,,,,60.117
'Til Death Do Us Part,3X02yErAgzpsSEgOXfcg2f,3,186160,album,,12,My Blue Ridge Mountain Boy,1969-09-08 00:00:00 UTC,RCA Records Label Nashville,34,54uwPrcHfWW7KVtZCfc6f7,32vWCbZh0xZ4o9gkz4PsEU,Dolly Parton,,,,,,,,,,,,186.16
Jiffy,6CgqyjMbdNKVkI0fR7RRsR,8,210882,album,,13,Unfazed,2023-10-31 00:00:00 UTC,Out The Mud Records,0,2SNugoQc5EeNTmEC18LJIM,2zCFZnQQ4fiYXxs4nAAU4m,J Rokk,Dwillmarley,,,,,,,,,,,210.882
Sassy Samba,0V8rtV20Z0vBSSw3VY6Rre,7,401666,album,,8,You'Ve Changes,1991-01-01 00:00:00 UTC,SteepleChase,0,5yBdX17d8J1BjbMpcrkTlZ,5GX8UFlG4vXVXDv8KqDLvk,Jimmy Heath,,,,,,,,,,,,401.666
Cross Your Mind,13iWdJkT1oPJDAFOUErdth,2,213374,album,,12,What'S Left Unsaid,2021-06-11 00:00:00 UTC,Sean Kennedy Music,7,65IlUkCQXyDsyrXRWlFddp,4Vco08oleBJvFDzhpee4r7,Sean Kennedy,Giuliana Calandrucci,,,,,,,,,,,213.374
My Passion - Split Trax,0eWbqOYrumN6uwAYsCNcgM,13,330480,album,,13,Alive Forever (Split Trax),2004-12-03 00:00:00 UTC,Integrity Music,2,2d2DvW9qShHvJK69E5OeiS,4q7PS6zi0CyrEo23orQCkW,Travis Cottrell,,,,,,,,,,,,330.48
On The Run - Full,6LwVeOODVC4frAT3NDGOme,38,142344,compilation,,50,Anthony Davilio - Vol. 3,2019-06-01 00:00:00 UTC,Rosenklang,28,1mPDrwRAYTzXcrLulDNBnA,0Uk6Y4mqIiQw60PZ6O7S1P,Anthony Davilio,,,,,,,,,,,,142.344
Creep,364eDcGxE3IoSuShlFpL0Q,7,188521,album,,17,Get Rich Or Die Tryna,2023-10-26 00:00:00 UTC,Motion Boyz Ent,3,0CLnlykLnVq6tUSFGAek5V,5s53acTzXMHOLLrFeXwniH,luh mex,,,,,,,,,,,,188.521
I Love This Bar (Karaoke Version) - Originally Performed By Toby Keith,5EFvhchHb5HupYgfI6H6GO,4,238236,album,,18,Sing The Hits Of Toby Keith (Karaoke Version) (Originally Performed By Toby Keith),2012-08-03 00:00:00 UTC,Paramount Music Distribution,0,6fopXLLN2QQcvUl0SJCwpA,3We7ZaMUUed2Nt2wQi0cZN,Hollywood Karaoke,,,,,,,,,,,,238.236
She Ran Away With A Rodeo Clown,5CRmNNp1zWCPxCK0vQtXGr,8,178200,album,,11,Dream Walkin',1997-01-01 00:00:00 UTC,Island Mercury,41,53C4nq7ZQT5bKeclRCfafR,2bA6fzP0lMAQ4kz6CF61w8,Toby Keith,,,,,,,,,,,,178.2
Run Away,5L02YFTR30x7vbTP28gSuI,50,250033,album,,57,Heartbreak On A Full Moon Deluxe Edition: Cuffing Season - 12 Days Of Christmas,2017-12-13 00:00:00 UTC,RCA Records Label,24,5i4wxyESuFCllH2yT3lz34,7bXgB6jMjp9ATFy66eO08Z,Chris Brown,,,,,,,,,,,,250.033
Ygmi,3iQmVbnOUDpPFEZEhLhU9i,1,229708,single,,2,Ygmi,2023-08-18 00:00:00 UTC,TRILLA G ENT - under exclusive license to MajorStage Music,6,1JVVEo6tAGghKQRiWkwv6L,2fxtJFDtflZ8Oyg1137o6v,dichotomi,Pragmatic,,,,,,,,,,,229.708
Temperance,0VgKr55YHpYj66WphzqM55,10,237274,album,,10,Aether,2014-03-31 00:00:00 UTC,Booster,6,4uipEC4NsafHb4cCgmZsPA,3NSB2Am8HMA4Vakp0fOAqB,Demi Mondaine,,,,,,,,,,,,237.274
Easter Sunday,4IBFKDMDc3GuMoeLz4fUUo,4,173823,album,,12,Dental Eclipse,2023-06-09 00:00:00 UTC,Overweight Beat Records,10,3qouF3BfHjAimmP6KkusDR,74znmgY7afQnhRMrt9145M,Young Teeth,,,,,,,,,,,,173.823
Dark Blue,2YQzxRllXfdfqHBgnhpZP3,6,508491,album,,15,In Search Of Sunrise 1,2010-04-12 00:00:00 UTC,Songbird,25,7FREsOpG6r1G6Q6NCQrVZg,2o5jDhtHVPhrJdv3cEQ99Z,Cabala,,,,,,,,,,,,508.491
Thrilling Good Favorites,3OZN34ou7prA1Sz2J4aQwb,6,104582,album,,20,Feelings For Deep Points,2023-03-18 00:00:00 UTC,Hydra Sounds,1,0z6ecXjcXRhplcIuFriXjG,4vYBWLnOmkOg5lLH0KB5PH,Cafe Jazz Deluxe,,,,,,,,,,,,104.582
Actitudes Negativas,7rGeVQT6isMw15OahMi6tW,8,253899,album,,32,Sesiones De Un Hasta Luego,2017-03-01 00:00:00 UTC,Setenta y Siete Raps,19,7tOaEIGJXut0TzXkIr6Vm0,1XrrYgyQChyeEcHCG6AByX,Skool 77,Dr. Myal,,,,,,,,,,,253.899
Callaita,2TH65lNHgvLxCKXM3apjxI,1,250533,single,,1,Callaita,2019-05-31 00:00:00 UTC,Rimas Entertainment LLC,67,06S3Qjh4QWLtn6c7CVhYh7,4q3ewBCX7sLwd24euuV69X,Bad Bunny,Tainy,,,,,,,,,,,250.533
Rihanna,5AaaMmuWuBVZp6qfeTkSG8,1,155794,single,,1,Rihanna,2022-12-16 00:00:00 UTC,Dypson,0,2XXVFyCvu9YhUZufBq0svE,3BexNXrjCXWCNYUkiUbHlz,Dypson,,,,,,,,,,,,155.794
The Ways Of A Woman In Love,09dBMPNnTTlpdGkpSZrhPX,14,133422,compilation,,14,Cash,2012-08-28 00:00:00 UTC,Sun Records - X5 Music Group,3,3SRsLONlxA9vVT7HGPgmZ6,6kACVPfCOnqzgfEF5ryl0x,Johnny Cash,,,,,,,,,,,,133.422
Great Spirit (Mixed),4XZggRUoPTvXCoie5a5uBL,2,118153,album,,80,Asot 1150 - A State Of Trance Episode 1150 [Including Live At Ultra Music Festival Miami 2019 (Highlights)],2023-12-06 00:00:00 UTC,A State Of Trance Radio,48,12Ez1lUI4D5uqnJviwVWh9,0SfsnGyD8FpIN4U4WCkBZ5,Armin van Buuren,Vini Vici,Hilight Tribe,,,,,,,,,,118.153
Organic Movement (Jussi-Pekka Remix) - Mixed,1EpVhrvGWL68VSU6OuF6Z9,11,236413,album,,14,Mixmag Presents Maya Jane Coles: Heatwave Summer '13,2013-01-01 00:00:00 UTC,Mixmag Records,11,4u9sbRKOBBNjZYOE9fMYRz,6TshTCYwh9ySzOO6Jy4Ux2,Human Halo,Jussi Pekka,,,,,,,,,,,236.413
Soldat (4Mypeople Remix),09L2ioMRNGfBdpQAdrJ9wZ,4,216659,album,,8,Soldat,2014-11-24 00:00:00 UTC,TXTprod,12,3ENkROFqc4J0y4CgGWJ3S3,1eDFNPc0Y0eMbG03c89Dmw,Busta Flex,Zoxea,Kool Shen,Lord Kossity,,,,,,,,,216.659
Rain - Vegetation - Wood - Heavy Wind,57Kd50LPUxifTbSA6q3WM4,26,120000,album,,50,50 Essential Rain Sounds For Sleep And Meditation,2023-06-03 00:00:00 UTC,Sami Springs,0,0WAWPTpMjdTUycRNODoQFM,2w5q7SKsUmpdUuyf5HOA2c,Nature Sounds Nature Music,Ambient Forest,Sound Healing Center,,,,,,,,,,120
Elijah - Op. 70 - Mwv A25 / Part 1: ""Call Him Louder - For He Is A God!"",69KwUfX5YSrai6qyK9SNXb,12,61400,album,,42,Mendelssohn: Elijah,1992-01-01 00:00:00 UTC,Decca Music Group Ltd.,18,7B0MedaguCW4WrxLGWwvGO,6MF58APd3YV72Ln2eVg710,Felix Mendelssohn,Thomas Allen,Academy of St Martin in the Fields Chorus,Academy of St. Martin in the Fields,Sir Neville Marriner,,,,,,,,61.4
St. John Passion - Bwv 245 / Part One: No.8 Evangelist: ""Simon Petrus Aber Folgete Jesu Nach"",6m5iLBSItgxr5H14Ltq65k,8,15666,album,,40,Bach - J.S.: St. John Passion,1986-01-01 00:00:00 UTC,Archiv Produktion,21,1x7Ng1lQedr4jxoMqRvE7t,5aIqB5nVVvmFsvSdExz408,Johann Sebastian Bach,Anthony Rolfe Johnson,English Baroque Soloists,John Eliot Gardiner,,,,,,,,,15.666
Do I Love You?,47TJ6bpEQlrbRYEXH0geWA,11,207880,album,,12,Bosses Of The Ballad: Illinois Jacquet Plays Cole Porter,2005-01-01 00:00:00 UTC,GRP,4,078g88XMVT94mh0FzJFnKJ,6HzzZqLS76PGbKaw6dIMHZ,Illinois Jacquet,,,,,,,,,,,,207.88
Kapitel 26.2 & Kapitel 27.1 - Adele Und Der Weltbeste Geheimclub,3Y3gVqrrQ5pzSomSEMRElo,34,222239,album,,47,Adele Und Der Weltbeste Geheimclub (Eine Warmherzige Geschichte Über Adeles Turbulentes Familenleben - Geschrieben Und Gelesen Von Bestsellerautorin Sabine Bohlmann),2021-03-10 00:00:00 UTC,Loewe Verlag,25,5LICGsxwiw6PWldLvUHC9N,5oCyRdPN5mmuvh69MF6Fqb,Sabine Bohlmann,Adele-Hörbücher,,,,,,,,,,,222.239
Duparc: Chanson Triste,7yGR9jZ69eFFSvGBIy1Dxf,14,188733,album,,50,Barbara Hendricks: Chansons & Melodies,1989-01-01 00:00:00 UTC,Warner Classics,4,2RKyoZ4n0IREbLj1ZiKzOB,3NkCIDMU5HgFAyVLVdCWgE,Henri Duparc,Barbara Hendricks,Michel Dalberto,,,,,,,,,,188.733
I Can'T Turn Back,2D1gTuxCFLG1geKGS29iaI,4,258600,album,,11,Never Too Late,2012-11-06 00:00:00 UTC,Frontiers Records,10,55mRfmtkTW2kRiz6Fmm89U,6xSBLNQa1A3iOSNVbxqLbC,Jimi Jamison,,,,,,,,,,,,258.6
Marcello'S Prayer,1GfpgGjAZVYNXxrjsZs2gF,10,113680,album,,18,My Marcello (World Premiere Recording),2021-08-20 00:00:00 UTC,Broadway Records,4,56RFPQ5DKbmUKZOKPCi58c,66fJl2e2ne20hd0mcDSEX8,Corey Brunish,Dina Gregory,Raymond Jaramillo McLeod,Rosabella Gregory,Santino Fontana,,,,,,,,113.68
Bad Company,3hfOIYvGL7PsNyNMBkIqBW,5,255402,album,,8,Rising Sun,2023-05-26 00:00:00 UTC,Foghorn Records,4,34iZq0H8FbZ9BtnxuXu4g2,3dbJf3iqQymswmqWZVF7ux,Jessie-May K,,,,,,,,,,,,255.402
The Rules Of The Road / Come Summer / I'M Way Ahead,5Jab1xX7fdy68tzlZShDVg,13,336044,album,,14,A Collective Cy: Jeff Harnar Sings Cy Coleman,2023-09-08 00:00:00 UTC,PS Classics,4,4YmGeEjxaxVp6JzHb5t0sV,3LnknPpnaQ3lTAqS7WnCaY,Jeff Harnar,,,,,,,,,,,,336.044
Empty,1amFIhd58QD91rMMMDEAa6,8,158928,album,,17,Lil Kiiwi (Deluxe),2020-10-09 00:00:00 UTC,Atlantic Records,34,0FOPaNxxRvboekbBtVfNd0,4u5smJBskI6Adzv08PuiUP,Kiiara,,,,,,,,,,,,158.928
Fellini,01GGcNwAFn1aZ1wmlwpCmW,2,299829,album,,9,Still Life,2023-11-10 00:00:00 UTC,Watra,27,29ZK2HWFGUtD8n8KHGOQAU,4kwVz5t29LHssXEXQqfFHE,Postman,,,,,,,,,,,,299.829
I Was There When It Happened,2kwYaPQ5CsPabUhzUiFYbH,2,149120,compilation,,16,Johnny Cash - Roots & Branches,2006-01-01 00:00:00 UTC,Universal Music Enterprises,9,5WXabu2muOzx8WKWD8n8NA,0LyfQWJT6nXafLPZqxe9Of,Jimmie Davis,,,,,,,,,,,,149.12
(Hot S**T) Country Grammar - Dirty Edit,7hn8peg5yAXX1RCDFfyoYy,2,259173,compilation,,26,Ludacris Vs. Nelly,2020-05-15 00:00:00 UTC,UME - Global Clearing House,16,56HlvDFONO6eprIdh1H12c,0LyfQWJT6nXafLPZqxe9Of,Nelly,,,,,,,,,,,,259.173
Secrets Of The Universe,3NyFv1PDZuFWekD2uMaFop,1,204742,album,,13,Secrets Of The Universe,2020-05-08 00:00:00 UTC,The Sound Room,0,6JKreABS3iMcSDXhGe29J0,35yy6lXOQrQY3YYEWRLToM,Marshmellow,,,,,,,,,,,,204.742
Los Jovenes Enamorados (Remastered),3xKOifPvPeUnzxTevK8F7T,1,123973,album,,36,Lo Mejor...,2015-10-20 00:00:00 UTC,Piros/Artyvoz,9,1Yd56Lcem31uENXcUq2EcX,796OSRuB0E9Hq55uTFL9U8,Raphael,,,,,,,,,,,,123.973
Between The Devil And Me,0SZFJQ3BgiqLOaR8hw1hHN,2,255640,album,,35,A House With No Curtains - A Tribute To Alan Jackson,2012-07-01 00:00:00 UTC,Ameritz Music Ltd,1,00t31BMzooxS4ZwDB8dLDd,0JbfYwi6VX4DlyGp0mDJnS,Ameritz Tribute Standards,,,,,,,,,,,,255.64
Los Campos De Cuba,1vDLLn5Ayd7mUcx6eyrsTk,17,193600,album,,18,Historia Musical De...,2015-10-16 00:00:00 UTC,Iempsa,34,04hbKAbG7HLnXqOeQ3j3VT,1eOJX1nIlL1OQ0vLy7prdZ,Pedro Miguel y Sus Maracaibos,,,,,,,,,,,,193.6
Everyday,7nEpNj9XBiZa0c7ooZULGq,1,203346,single,,1,Everyday (Feat. Tyga) - Single,2014-11-26 00:00:00 UTC,Gio K Music,0,3V5NFrRsD40gXmhhSxxaHx,7cnGhb65N4hiSdJ2QWdGxI,Gio-K,Tyga,,,,,,,,,,,203.346
Breezy - Ocean,6F6SFFbQxA4Tc0qmZXwU5c,3,151000,single,,5,Breezy,2023-03-31 00:00:00 UTC,Aloen,2,7LeDmey4QdgtTF8JiIy4ld,0jYDs1TAciKohAd5YkQFXJ,Aloen,,,,,,,,,,,,151
You'Re So Dead Meat - Live At Studio 4,3vr8zAt47vJIIdRAJQkY1B,16,210965,album,,19,Live At Studio 4,2021-07-30 00:00:00 UTC,Memory Music,21,1BOqB5AsLvJlHzIowpstxb,0hxmHf6CqXsOLWgGXjmr7I,Anthony Green,,,,,,,,,,,,210.965
Enigma Variation: Nimrod,4AYJ6aLj9JmxgtCFjPndsZ,3,203626,album,,17,John Kitchen Plays The Organ Of The Usher Hall,2009-04-27 00:00:00 UTC,Delphian Records,0,7nCYSgyPRWvGEuskrXjGMs,0YbW4z1sQ1fMhIcDNg8a5M,Edward Elgar,John Kitchen,,,,,,,,,,,203.626
Let Him Go,1oe97geOYzgwfZEQmFSQng,8,202789,album,,11,Mac Mcanally,1977-01-01 00:00:00 UTC,Mac McAnally,17,4CNlFTL29etnTnl7524dAg,2dSu4iBQikoVlBc43gwaHY,Mac McAnally,,,,,,,,,,,,202.789
Capítulo 2.4 - Bts. Iconos Del K-Pop,2SCwhYmaBD0po4ufwnKa36,5,188300,album,,152,Bts. Iconos Del K-Pop,2022-07-10 00:00:00 UTC,SAGA Egmont,0,6mJE0pAs1nbKapezplUexn,2qWbXmxOgB2ug7jc61wzWi,Adrian Besley,,,,,,,,,,,,188.3
No One Steals Your Girl In The Woods,0awFtQFRghAJZaV2VtjMPe,3,91764,album,,10,Blake Rules & Netherfriends Go Camping,2017-09-10 00:00:00 UTC,Netherfriends,2,4E5zZFgE7Mao4atOIgDzyk,5cdbXEnJgop6zjIxn4ljZ8,Blake Rules,Netherfriends,,,,,,,,,,,91.764
Tell Me Baby (In The Style Of Red Hot Chili Peppers) - Demo Vocal Version,6vYpe3DBtWv9xFB1iLIkzz,1,247886,single,,2,Tell Me Baby (In The Style Of Red Hot Chili Peppers) [Karaoke Version] - Single,2010-08-01 00:00:00 UTC,ProSource Karaoke,0,4TJqAUhieGNqick0HE3HvU,4Z6WehLCUZYmz0RJL8CXCw,ProSource Karaoke,,,,,,,,,,,,247.886
Sparkles - Starecase Remix,173gm99pp8lhGNZn6bgbT4,3,479146,single,,3,Sparkles (Remixes),2000-01-01 00:00:00 UTC,Black Hole Recordings,10,5ULc8PlbIXsyjD8cN4TuT7,2o5jDhtHVPhrJdv3cEQ99Z,Tiësto,,,,,,,,,,,,479.146
Drivers License,4bZooYOePC2klay1ubPAD1,24,142500,compilation,,25,Cardio Dance Workout,2022-07-22 00:00:00 UTC,Warner Music Group - X5 Music Group,18,3W6UWBuFrIrgOhWntgIgRI,0LyfQWJT6nXafLPZqxe9Of,Robbe,DJSM,2Hounds,El Cacto,,,,,,,,,142.5
Cedarwood Road - From Acoustic Sessions,0TVuEAEtkYWu99LpGuU3pq,17,198740,album,,21,Songs Of Innocence (Deluxe),2014-01-01 00:00:00 UTC,Universal-Island Records Ltd.,46,5tWSTNTqzqZhKo7FCyLwPk,51Blml2LZPmy7TTiAg47vQ,U2,,,,,,,,,,,,198.74
A Mighty Fortress,2yoHiPfDVH5Fw6F16ENx7u,2,158750,album,,16,Eternal Days,2017-10-24 00:00:00 UTC,Carrie Wickens,1,1Zif4VhxuAx7NQ1Dg2k0Es,0fMfr6cSzWtgIk6NoXbjvK,Carrie Wickens,,,,,,,,,,,,158.75
Katto Gilehri,6cbZ9q4gJwdI38H0LazNl5,3,266201,single,,6,Miley Naa Miley Hum,2011-10-03 00:00:00 UTC,T-Series,42,2UbC8IHm2BZLpypf2haju8,3qdu3XhzSzkRhbwdFKnSuw,Daler Mehndi,Mamta Sharma,,,,,,,,,,,266.201
Pride (In The Name Of Love) - Live - Rattle & Hum Version,5oQeiIcvVlzPF5b4RWGmoa,9,267000,album,,17,Rattle And Hum,1988-10-10 00:00:00 UTC,Universal-Island Records Ltd.,64,7hIoJcH4ObWasDFq78u1x9,51Blml2LZPmy7TTiAg47vQ,U2,,,,,,,,,,,,267
Line Of Thoughts - Session Version,0cJM0wk0rTIq8gkdaJzkOV,12,138222,album,,16,Exordium: The Album-The Sessions,2003-06-11 00:00:00 UTC,Transmission,26,7upymrejQaAV04WdgTL0Ey,2ZNTJ9Bu9QMJwBboMSpQgJ,Floor Jansen,After Forever,,,,,,,,,,,138.222
Angel Of Mine,3MSbmQpjtZdsBEr71dShlG,21,247346,album,,50,Pop Favourites,2021-08-12 00:00:00 UTC,Peak Records,22,2g8EhZ7tXWV0ckfwR8SeoK,28pbppp0KwbHeYJ5txJONu,Twice Blind,,,,,,,,,,,,247.346
Ballad From Upper Neighbors Suite,765cSujanWZkCLyg6yGGjz,3,350800,album,,8,You Or Me,1995-01-01 00:00:00 UTC,SteepleChase,1,3Qf5nJb15VVR8YBLRoTuHo,5GX8UFlG4vXVXDv8KqDLvk,Jimmy Heath,,,,,,,,,,,,350.8
Mi Gente - Animix Instrumental,4tFECFLN26w1ogaAm44txG,5,383240,album,,7,Remezclas,2017-03-03 00:00:00 UTC,WM Spain,2,3GM5OgjnEDorRkwQFZK3qt,2lylnjEoxCfNCh8LU6BQ14,Lucrecia,,,,,,,,,,,,383.24
The Whole 9,0TtRbhFNT6H55jcYz7EEF7,1,140277,single,,1,The Whole 9,2023-03-17 00:00:00 UTC,AQ,1,0cgRQDFjs53MWBG5de7ZIL,6rYTTx9HCMsfRL3GBecubd,AQ,,,,,,,,,,,,140.277
Painted From Memory - Live In Stockholm - Sweden - Berwaldhallen / January 5 - 1999,3a1SCNTRUF0HEQMqDOacsj,2,251933,single,,3,In The Darkest Place / Painted From Memory / Anyone Who Had A Heart (Live),2023-01-10 00:00:00 UTC,UMe/Elvis Costello,19,3N1N0enKKTEiCmw7JxSMxx,2BGRfQgtzikz1pzAD0kaEn,Elvis Costello,Steve Nieve,,,,,,,,,,,251.933
Someone Else,4NfDE0KYockvhYtkG42ExS,4,173423,compilation,,98,Top Hits 2023,2023-02-02 00:00:00 UTC,UME - Global Clearing House,64,5j0o3XQ1YciVzm7MtcFmfG,0LyfQWJT6nXafLPZqxe9Of,ClockClock,,,,,,,,,,,,173.423
Joys - Dr Packer Extended Remix,7dpEZYlhlMLNIPSYaqvOpl,16,386031,album,,19,Dr Packer'S Different Strokes - Vol. 2,2020-06-19 00:00:00 UTC,Glitterbox Recordings,22,7ABg0IV0WAih1VNMkOP5tl,46hILKsILU34lUxKKftyVm,Roberto Surace,Dr Packer,,,,,,,,,,,386.031
Over East,71OqimBkwZPyqHgrMjCLcU,8,132858,album,,9,Gone But Never Forgotten,2023-09-17 00:00:00 UTC,T3EHR,5,5gBvgxwuhNWgdQTqRFEWKt,5uMKwzrxrx3esXGVaaXFMb,50Bnez,KornBro Glizz,Kfk Wixk,,,,,,,,,,132.858
Emperors Groove,4TxE1g7DwuXzuGrzYMmfa3,8,137247,album,,14,Tha Barterr 7 : Free Thug,2023-02-06 00:00:00 UTC,3219117 Records DK,0,28PpRVBDawcXA7NEGhJYAr,3jaVAgvPiQz1mjn7xZjBn7,Young KDZ,,,,,,,,,,,,137.247
Have Yourself A Merry Little Christmas,2FQB12qI5FYnqnNIXxoF8q,1,185346,single,,6,Jazz Notes For Christmas,2023-11-10 00:00:00 UTC,Summit Records,3,71OcNXf6ygVGQ37vuO71Ss,0MbBklO9JmxqJMNrQBfjOI,Ray Brown's Great Big Band,,,,,,,,,,,,185.346
Welcomed Cappuccino,1zdIEMnF7gGlVEw6yPRUU1,4,140689,album,,45,Breezy Jazz Club,2023-08-01 00:00:00 UTC,Music is Life!,1,3b0eKjKe7Q2wUtHlML9nqr,0kALz08NjbBNVKK312kjIc,Instrumental Jazz Música Ambiental,,,,,,,,,,,,140.689
Bonfire In The Forest,0KPFuEJ9B3YO1vmPOmXNBn,13,91834,album,,50,50 Essential Rain Soundscapes For Relaxation,2023-01-12 00:00:00 UTC,Sami Springs,0,3bkMUTPK6W7p4RnlsAqB2r,6lctHtPhtXXcYdjZ1izJUv,Sound Healing Center,Meditation & Stress Relief Therapy,Relaxing Nature Music,,,,,,,,,,91.834
Purple Rain,54X78diSLoUDI3joC2bjMz,9,520786,compilation,,18,The Hits 2,1993-09-13 00:00:00 UTC,Legacy Recordings,39,2wrmTZCJAzEFBflDvhejz7,5a2EaR3hamoenG9rDuVn8j,Prince,,,,,,,,,,,,520.786
Super Bad,73uXOuOJDVaIuZpyFbxrmp,1,277290,single,,1,Super Bad (Feat. Ivy Amor & Britt The Ruler),2017-01-18 00:00:00 UTC,Moneymakersentertainment,0,5VmaGwNbweM1ZPeCYXAXgi,5GQZllBzN0EwdPuuLimx5u,Patromedon,Ivy Amor,Britt the Ruler,,,,,,,,,,277.29
I Want It To Rain - Blues Version,21fjHjmMXIlHVU7cxQ9fFA,10,220982,album,,11,Showing Up,2022-10-10 00:00:00 UTC,626343 Records DK2,3,4l45dnIw3KwRCmNIlCqWFt,0uPavnE6kPuB1tmT7osFwx,Alyssa Jacey,,,,,,,,,,,,220.982
Night Danger,4blmsS2lENv64BI7uKfFcU,7,230066,album,,10,Red - Hot And Heavy,1984-05-14 00:00:00 UTC,Epic,33,0Z8otCRjHS1NVbZTGKVJHw,4OGo8f0tdKloP3IZwvnLqt,Pretty Maids,,,,,,,,,,,,230.066
Le Conte A Fremir Sur Les Inventions Utiles,5Btaf4f5zglODfYdCRMtO1,6,340020,album,,13,Les Contes Effrayants De Masha - Pt. 2,2016-01-01 00:00:00 UTC,Анимаккорд ЛТД 2016-2021,4,13oqULy4l0LfcHvr0ITy5j,6CJDS6xbJlxbBTUgALlHJa,Маша и медведь,,,,,,,,,,,,340.02
Actua,1vkKyLupz5E19PVu9TAmgN,7,210413,album,,10,Lo Que No Puede Faltar En Tu Colección,2014-10-17 00:00:00 UTC,2014 On Top of the World Music - Inc.,23,7rtTnsEwWHfSaP3ScmW9T2,6XFITTl7cFTdopDY3lUdlY,J Alvarez,,,,,,,,,,,,210.413
Demind,1j6D2Y2zNhgCnRoDxEvqMh,2,457221,album,,10,Whatsaap Hit 16,2017-09-01 00:00:00 UTC,5949298 Records DK,0,6DEFoaUm7taK8ANyFOmzAW,7rAjyUTOsGnIH10oMqFPZg,SOLLY BOY THE KING,,,,,,,,,,,,457.221
Ham,7DCsC6jpPq7cxDveuBicGA,5,277995,album,,11,Tribute To Kanye West,2014-07-07 00:00:00 UTC,OnTime G Records,0,2AlWcbJJzneSCodRTKwpg1,3nJgNmwjVTHDH4HcrTQm80,Flies on the Square Egg,,,,,,,,,,,,277.995
Frozen/Another Mix,7Cj4WKYHu3V1E4BhVets4t,11,275200,album,,16,Madonnamania,1998-04-22 00:00:00 UTC,DV More,3,1rCvLWZugo11whl2nRkpZq,1j3zUgQa4kTwSVaEAyvdVo,Lady Veronica,,,,,,,,,,,,275.2
